0,0.0484552
0,0.0484552
0,0.0484552
0,0.0484552
0,0.0484552
0,0.0484552
0,0.0484552
0,0.0484552
0,0.0484552
0,0.0484552
0,0.0484552
0,0.0484552
0,0.0484552
0,0.0484552
0,0.0484552
0,0.0484552
0,0.0484552
0,0.0484552
0,0.0484552
1.26667,0.0906757
1.26667,0.0906757
1.26667,0.0906757
1.26667,0.0906757
1.26667,0.0906757
1.26667,0.0906757
1.26667,0.0906757
1.26667,0.0906757
1.26667,0.0906757
1.26667,0.0906757
1.26667,0.0906757
1.26667,0.0906757
1.26667,0.0906757
1.26667,0.0906757
1.26667,0.0906757
1.26667,0.0906757
1.26667,0.0906757
1.26667,0.0906757
1.26667,0.0906757
2.53333,0.101315
2.53333,0.101315
2.53333,0.101315
2.53333,0.101315
2.53333,0.101315
2.53333,0.101315
2.53333,0.101315
2.53333,0.101315
2.53333,0.101315
2.53333,0.101315
2.53333,0.101315
2.53333,0.101315
2.53333,0.101315
2.53333,0.101315
2.53333,0.101315
2.53333,0.101315
2.53333,0.101315
2.53333,0.101315
2.53333,0.101315
3.8,0.101354
3.8,0.101354
3.8,0.101354
3.8,0.101354
3.8,0.101354
3.8,0.101354
3.8,0.101354
3.8,0.101354
3.8,0.101354
3.8,0.101354
3.8,0.101354
3.8,0.101354
3.8,0.101354
3.8,0.101354
3.8,0.101354
3.8,0.101354
3.8,0.101354
3.8,0.101354
3.8,0.101354
5.06667,0.104419
5.06667,0.104419
5.06667,0.104419
5.06667,0.104419
5.06667,0.104419
5.06667,0.104419
5.06667,0.104419
5.06667,0.104419
5.06667,0.104419
5.06667,0.104419
5.06667,0.104419
5.06667,0.104419
5.06667,0.104419
5.06667,0.104419
5.06667,0.104419
5.06667,0.104419
5.06667,0.104419
5.06667,0.104419
5.06667,0.104419
6.33333,0.140342
6.33333,0.140342
6.33333,0.140342
6.33333,0.140342
6.33333,0.140342
6.33333,0.140342
6.33333,0.140342
6.33333,0.140342
6.33333,0.140342
6.33333,0.140342
6.33333,0.140342
6.33333,0.140342
6.33333,0.140342
6.33333,0.140342
6.33333,0.140342
6.33333,0.140342
6.33333,0.140342
6.33333,0.140342
6.33333,0.140342
7.6,0.169223
7.6,0.169223
7.6,0.169223
7.6,0.169223
7.6,0.169223
7.6,0.169223
7.6,0.169223
7.6,0.169223
7.6,0.169223
7.6,0.169223
7.6,0.169223
7.6,0.169223
7.6,0.169223
7.6,0.169223
7.6,0.169223
7.6,0.169223
7.6,0.169223
7.6,0.169223
7.6,0.169223
8.86667,0.17748
8.86667,0.17748
8.86667,0.17748
8.86667,0.17748
8.86667,0.17748
8.86667,0.17748
8.86667,0.17748
8.86667,0.17748
8.86667,0.17748
8.86667,0.17748
8.86667,0.17748
8.86667,0.17748
8.86667,0.17748
8.86667,0.17748
8.86667,0.17748
8.86667,0.17748
8.86667,0.17748
8.86667,0.17748
8.86667,0.17748
10.1333,0.17855
10.1333,0.17855
10.1333,0.17855
10.1333,0.17855
10.1333,0.17855
10.1333,0.17855
10.1333,0.17855
10.1333,0.17855
10.1333,0.17855
10.1333,0.17855
10.1333,0.17855
10.1333,0.17855
10.1333,0.17855
10.1333,0.17855
10.1333,0.17855
10.1333,0.17855
10.1333,0.17855
10.1333,0.17855
10.1333,0.17855
11.4,0.168847
11.4,0.168847
11.4,0.168847
11.4,0.168847
11.4,0.168847
11.4,0.168847
11.4,0.168847
11.4,0.168847
11.4,0.168847
11.4,0.168847
11.4,0.168847
11.4,0.168847
11.4,0.168847
11.4,0.168847
11.4,0.168847
11.4,0.168847
11.4,0.168847
11.4,0.168847
11.4,0.168847
12.6667,0.161868
12.6667,0.161868
12.6667,0.161868
12.6667,0.161868
12.6667,0.161868
12.6667,0.161868
12.6667,0.161868
12.6667,0.161868
12.6667,0.161868
12.6667,0.161868
12.6667,0.161868
12.6667,0.161868
12.6667,0.161868
12.6667,0.161868
12.6667,0.161868
12.6667,0.161868
12.6667,0.161868
12.6667,0.161868
12.6667,0.161868
13.9333,0.161107
13.9333,0.161107
13.9333,0.161107
13.9333,0.161107
13.9333,0.161107
13.9333,0.161107
13.9333,0.161107
13.9333,0.161107
13.9333,0.161107
13.9333,0.161107
13.9333,0.161107
13.9333,0.161107
13.9333,0.161107
13.9333,0.161107
13.9333,0.161107
13.9333,0.161107
13.9333,0.161107
13.9333,0.161107
13.9333,0.161107
15.2,0.159524
15.2,0.159524
15.2,0.159524
15.2,0.159524
15.2,0.159524
15.2,0.159524
15.2,0.159524
15.2,0.159524
15.2,0.159524
15.2,0.159524
15.2,0.159524
15.2,0.159524
15.2,0.159524
15.2,0.159524
15.2,0.159524
15.2,0.159524
15.2,0.159524
15.2,0.159524
15.2,0.159524
16.4667,0.160378
16.4667,0.160378
16.4667,0.160378
16.4667,0.160378
16.4667,0.160378
16.4667,0.160378
16.4667,0.160378
16.4667,0.160378
16.4667,0.160378
16.4667,0.160378
16.4667,0.160378
16.4667,0.160378
16.4667,0.160378
16.4667,0.160378
16.4667,0.160378
16.4667,0.160378
16.4667,0.160378
16.4667,0.160378
16.4667,0.160378
17.7333,0.160841
17.7333,0.160841
17.7333,0.160841
17.7333,0.160841
17.7333,0.160841
17.7333,0.160841
17.7333,0.160841
17.7333,0.160841
17.7333,0.160841
17.7333,0.160841
17.7333,0.160841
17.7333,0.160841
17.7333,0.160841
17.7333,0.160841
17.7333,0.160841
17.7333,0.160841
17.7333,0.160841
17.7333,0.160841
17.7333,0.160841
19,0.162761
19,0.162761
19,0.162761
19,0.162761
19,0.162761
19,0.162761
19,0.162761
19,0.162761
19,0.162761
19,0.162761
19,0.162761
19,0.162761
19,0.162761
19,0.162761
19,0.162761
19,0.162761
19,0.162761
19,0.162761
19,0.162761
20.2667,0.15771
20.2667,0.15771
20.2667,0.15771
20.2667,0.15771
20.2667,0.15771
20.2667,0.15771
20.2667,0.15771
20.2667,0.15771
20.2667,0.15771
20.2667,0.15771
20.2667,0.15771
20.2667,0.15771
20.2667,0.15771
20.2667,0.15771
20.2667,0.15771
20.2667,0.15771
20.2667,0.15771
20.2667,0.15771
20.2667,0.15771
21.5333,0.158207
21.5333,0.158207
21.5333,0.158207
21.5333,0.158207
21.5333,0.158207
21.5333,0.158207
21.5333,0.158207
21.5333,0.158207
21.5333,0.158207
21.5333,0.158207
21.5333,0.158207
21.5333,0.158207
21.5333,0.158207
21.5333,0.158207
21.5333,0.158207
21.5333,0.158207
21.5333,0.158207
21.5333,0.158207
21.5333,0.158207
22.8,0.161828
22.8,0.161828
22.8,0.161828
22.8,0.161828
22.8,0.161828
22.8,0.161828
22.8,0.161828
22.8,0.161828
22.8,0.161828
22.8,0.161828
22.8,0.161828
22.8,0.161828
22.8,0.161828
22.8,0.161828
22.8,0.161828
22.8,0.161828
22.8,0.161828
22.8,0.161828
22.8,0.161828
24.0667,0.164313
24.0667,0.164313
24.0667,0.164313
24.0667,0.164313
24.0667,0.164313
24.0667,0.164313
24.0667,0.164313
24.0667,0.164313
24.0667,0.164313
24.0667,0.164313
24.0667,0.164313
24.0667,0.164313
24.0667,0.164313
24.0667,0.164313
24.0667,0.164313
24.0667,0.164313
24.0667,0.164313
24.0667,0.164313
24.0667,0.164313
25.3333,0.162596
25.3333,0.162596
25.3333,0.162596
25.3333,0.162596
25.3333,0.162596
25.3333,0.162596
25.3333,0.162596
25.3333,0.162596
25.3333,0.162596
25.3333,0.162596
25.3333,0.162596
25.3333,0.162596
25.3333,0.162596
25.3333,0.162596
25.3333,0.162596
25.3333,0.162596
25.3333,0.162596
25.3333,0.162596
25.3333,0.162596
26.6,0.170148
26.6,0.170148
26.6,0.170148
26.6,0.170148
26.6,0.170148
26.6,0.170148
26.6,0.170148
26.6,0.170148
26.6,0.170148
26.6,0.170148
26.6,0.170148
26.6,0.170148
26.6,0.170148
26.6,0.170148
26.6,0.170148
26.6,0.170148
26.6,0.170148
26.6,0.170148
26.6,0.170148
27.8667,0.187465
27.8667,0.187465
27.8667,0.187465
27.8667,0.187465
27.8667,0.187465
27.8667,0.187465
27.8667,0.187465
27.8667,0.187465
27.8667,0.187465
27.8667,0.187465
27.8667,0.187465
27.8667,0.187465
27.8667,0.187465
27.8667,0.187465
27.8667,0.187465
27.8667,0.187465
27.8667,0.187465
27.8667,0.187465
27.8667,0.187465
29.1333,0.20747
29.1333,0.20747
29.1333,0.20747
29.1333,0.20747
29.1333,0.20747
29.1333,0.20747
29.1333,0.20747
29.1333,0.20747
29.1333,0.20747
29.1333,0.20747
29.1333,0.20747
29.1333,0.20747
29.1333,0.20747
29.1333,0.20747
29.1333,0.20747
29.1333,0.20747
29.1333,0.20747
29.1333,0.20747
29.1333,0.20747
30.4,0.208575
30.4,0.208575
30.4,0.208575
30.4,0.208575
30.4,0.208575
30.4,0.208575
30.4,0.208575
30.4,0.208575
30.4,0.208575
30.4,0.208575
