0,0.0479603
0.2,0.0564591
0.4,0.0754786
0.6,0.0811863
0.8,0.0842727
1,0.0869297
1.2,0.0891931
1.4,0.0901771
1.6,0.092199
1.8,0.0968867
2,0.098667
2.2,0.0991591
2.4,0.0991591
2.6,0.100537
2.8,0.100993
3,0.100805
3.2,0.100716
3.4,0.100975
3.6,0.101297
3.8,0.100233
4,0.100152
4.2,0.100197
4.4,0.1011
4.6,0.099499
4.8,0.100313
5,0.102603
5.2,0.104786
5.4,0.110136
5.6,0.118554
5.8,0.131159
6,0.139327
6.2,0.141313
6.4,0.139363
6.6,0.140651
6.8,0.141134
7,0.140884
7.2,0.147513
7.4,0.158892
7.6,0.167508
7.8,0.171265
8,0.171766
8.2,0.17233
8.4,0.172169
8.6,0.173502
8.8,0.175497
9,0.177026
9.2,0.178091
9.4,0.177527
9.6,0.176454
9.8,0.178207
10,0.178887
10.2,0.175765
10.4,0.172544
10.6,0.171891
10.8,0.171202
11,0.170916
11.2,0.169753
11.4,0.16732
11.6,0.167177
11.8,0.165316
12,0.164904
12.2,0.163097
12.4,0.160843
12.6,0.160324
12.8,0.159528
13,0.158839
13.2,0.159626
13.4,0.160109
13.6,0.160297
13.8,0.160064
14,0.160628
14.2,0.160145
14.4,0.159787
14.6,0.157032
14.8,0.157783
15,0.15781
15.2,0.15789
15.4,0.158535
15.6,0.159778
15.8,0.159581
16,0.157917
16.2,0.159322
16.4,0.159152
16.6,0.157846
16.8,0.158007
17,0.158087
17.2,0.159107
17.4,0.15874
17.6,0.159215
17.8,0.159206
18,0.158517
18.2,0.159116
18.4,0.15891
18.6,0.159331
18.8,0.160932
19,0.161093
19.2,0.159501
19.4,0.156468
19.6,0.154858
19.8,0.155824
20,0.155824
20.2,0.156414
20.4,0.156334
20.6,0.156862
20.8,0.156763
21,0.158204
21.2,0.156924
21.4,0.156235
21.6,0.155976
21.8,0.156396
22,0.156522
22.2,0.156531
22.4,0.156423
22.6,0.157237
22.8,0.160279
23,0.161084
23.2,0.161979
23.4,0.161576
23.6,0.161317
23.8,0.161773
24,0.16248
24.2,0.162399
24.4,0.162364
24.6,0.16129
24.8,0.161666
25,0.161263
25.2,0.16121
25.4,0.160825
25.6,0.163455
25.8,0.164931
26,0.166389
26.2,0.166747
26.4,0.167409
26.6,0.168322
26.8,0.168196
27,0.168474
27.2,0.171041
27.4,0.17487
27.6,0.18031
27.8,0.183038
28,0.182868
28.2,0.188343
28.4,0.19431
28.6,0.19686
28.8,0.199964
29,0.201941
29.2,0.20272
29.4,0.202845
29.6,0.196654
29.8,0.197746
30,0.200331
30.2,0.202335
30.4,0.202559
30.6,0.20238
30.8,0.202407
31,0.202746
31.2,0.203346
31.4,0.199052
31.6,0.201888
31.8,0.202451
32,0.202872
32.2,0.202773
32.4,0.203892
32.6,0.203328
32.8,0.204008
33,0.198962
33.2,0.20051
33.4,0.211845
33.6,0.225613
33.8,0.236983
34,0.246645
34.2,0.250921
34.4,0.254902
34.6,0.256343
34.8,0.261558
35,0.26604
35.2,0.268438
35.4,0.269467
35.6,0.273054
35.8,0.27377
36,0.276284
36.2,0.279773
36.4,0.278431
36.6,0.280005
36.8,0.279451
37,0.279003
37.2,0.278404
37.4,0.275541
37.6,0.273287
37.8,0.273868
38,0.270281
38.2,0.276865
38.4,0.285203
38.6,0.292852
38.8,0.302031
39,0.307237
39.2,0.313562
39.4,0.318653
39.6,0.318778
39.8,0.323412
40,0.327545
40.2,0.332018
40.4,0.338621
40.6,0.344686
40.8,0.35093
41,0.355887
41.2,0.35985
41.4,0.367105
41.6,0.373367
41.8,0.378198
42,0.382233
42.2,0.385167
42.4,0.387028
42.6,0.388048
42.8,0.388871
43,0.388558
43.2,0.392145
43.4,0.397191
43.6,0.400671
43.8,0.403239
44,0.405412
44.2,0.40806
44.4,0.410968
44.6,0.408749
44.8,0.410467
45,0.411764
45.2,0.413276
45.4,0.415692
45.6,0.416989
45.8,0.417472
46,0.419565
46.2,0.420898
46.4,0.418179
46.6,0.419359
46.8,0.418304
47,0.418286
47.2,0.418805
47.4,0.418733
47.6,0.419726
47.8,0.418814
48,0.410369
48.2,0.410995
48.4,0.410932
48.6,0.410887
48.8,0.408553
49,0.406352
49.2,0.404357
