0,0.0483341
0.2,0.0563026
0.4,0.0754271
0.6,0.0809801
0.8,0.0842671
1,0.0870063
1.2,0.0888988
1.4,0.0904428
1.6,0.0923104
1.8,0.0965686
2,0.0980876
2.2,0.0985607
2.4,0.0992828
2.6,0.100254
2.8,0.100578
3,0.100852
3.2,0.100603
3.4,0.10135
3.6,0.100379
3.8,0.10008
4,0.100204
4.2,0.0997062
4.4,0.101175
4.6,0.098984
4.8,0.100254
5,0.102545
5.2,0.104213
5.4,0.109791
5.6,0.118856
5.8,0.129862
6,0.138453
6.2,0.140669
6.4,0.1393
6.6,0.140097
6.8,0.141217
7,0.140669
7.2,0.147443
7.4,0.15825
7.6,0.166891
7.8,0.170352
8,0.170701
8.2,0.17222
8.4,0.171099
8.6,0.173166
8.8,0.175457
9,0.176777
9.2,0.178221
9.4,0.177026
9.6,0.176129
9.8,0.177997
10,0.177947
10.2,0.175183
10.4,0.170975
10.6,0.171024
10.8,0.1709
11,0.171448
11.2,0.16958
11.4,0.166667
11.6,0.166667
11.8,0.165546
12,0.164475
12.2,0.163106
12.4,0.161686
12.6,0.161263
12.8,0.160043
13,0.158225
13.2,0.15835
13.4,0.158798
13.6,0.159395
13.8,0.158673
14,0.159097
14.2,0.158449
14.4,0.15825
14.6,0.156283
14.8,0.157453
15,0.157304
15.2,0.157652
15.4,0.158524
15.6,0.159445
15.8,0.159171
16,0.157802
16.2,0.158947
16.4,0.159047
16.6,0.157851
16.8,0.157578
17,0.157752
17.2,0.158623
17.4,0.15815
17.6,0.158673
17.8,0.158499
18,0.157926
18.2,0.158648
18.4,0.158449
18.6,0.159022
18.8,0.160068
19,0.160765
19.2,0.158673
19.4,0.156009
19.6,0.154066
19.8,0.155411
20,0.155212
20.2,0.156183
20.4,0.156258
20.6,0.156582
20.8,0.156283
21,0.157478
21.2,0.156781
21.4,0.156706
21.6,0.156606
21.8,0.15703
22,0.156407
22.2,0.156482
22.4,0.156557
22.6,0.157254
22.8,0.160441
23,0.161288
23.2,0.161487
23.4,0.160989
23.6,0.161711
23.8,0.161263
24,0.162359
24.2,0.162209
24.4,0.162135
24.6,0.160416
24.8,0.160441
25,0.160765
25.2,0.160815
25.4,0.16074
25.6,0.162981
25.8,0.1645
26,0.165696
26.2,0.166069
26.4,0.167065
26.6,0.168883
26.8,0.167787
27,0.168858
27.2,0.171074
27.4,0.174685
27.6,0.179989
27.8,0.183152
28,0.183724
28.2,0.188082
28.4,0.194233
28.6,0.196673
28.8,0.199537
29,0.201878
29.2,0.202824
29.4,0.203347
29.6,0.197395
29.8,0.197769
30,0.200408
30.2,0.202127
30.4,0.201504
30.6,0.20138
30.8,0.202326
31,0.202226
31.2,0.202425
31.4,0.198765
31.6,0.201429
31.8,0.202127
32,0.203023
32.2,0.202998
32.4,0.202948
32.6,0.203994
32.8,0.204965
33,0.198665
33.2,0.20001
33.4,0.21139
33.6,0.225061
33.8,0.236715
34,0.246128
34.2,0.250087
34.4,0.254769
34.6,0.255665
34.8,0.260546
35,0.265128
35.2,0.268564
35.4,0.269735
35.6,0.272897
35.8,0.273719
36,0.275562
36.2,0.278375
36.4,0.278052
36.6,0.27855
36.8,0.278077
